video_id,manual_cover_text,caption,topic_tag,first_level_category_id,first_level_category_name,second_level_category_id,second_level_category_name,third_level_category_id,third_level_category_name
7835,UNKNOWN,撒浪嘿🌝,[],8,颜值,-124,UNKNOWN,-124,UNKNOWN
7836,气质不凡的刘太阳女神💕,#高清视频  @178的刘太阳 #感谢快手平台 ,"[感谢快手平台,高清视频]",8,颜值,-124,UNKNOWN,-124,UNKNOWN
7837,创意饺子包法,#热门 ,[热门],12,美食,153,美食教程,-124,UNKNOWN
7838,UNKNOWN,#时尚女装穿搭 #超级爆款网红套装 #感谢官方大大给的每一次热门 #作品推广上热门 ,"[作品推广上热门,感谢官方大大给的每一次热门,时尚女装穿搭,超级爆款网红套装]",5,时尚,737,营销售卖,2596,女装
7839,齐齐哈尔的大风 150斤的我,,[],34,其他,418,生活泛拍,-124,UNKNOWN
7840,UNKNOWN,史上最大量！#巴西警方缴获33吨大麻  ,[巴西警方缴获33吨大麻],28,民生资讯,223,社会事件,-124,UNKNOWN
7841,UNKNOWN,绝世好公虾就是你了！甜甜的爱情啊😂,[],28,民生资讯,223,社会事件,-124,UNKNOWN
7842,UNKNOWN,#情感语录 #今日份的自拍 #作品推广 #快影 #感谢快手平台 #智能推广,"[今日份的自拍,作品推广,快影,情感语录,感谢快手平台,智能推广]",19,情感,744,情感关系,2636,亲密关系
7843,UNKNOWN,#感谢快手平台 #感谢官方大大让我上热门 #快手创作者服务中心 #同城热点 ,"[同城热点,快手创作者服务中心,感谢官方大大让我上热门,感谢快手平台]",38,读书,696,文学赏析,2477,民间俗语
7844,UNKNOWN,#高清视频 身价数亿瞬间变成遗产，健康专家在台上讲课时突发脑梗去世,[高清视频],28,民生资讯,223,社会事件,1830,社会新闻
7845,前程,,[],33,自拍,-124,UNKNOWN,-124,UNKNOWN
7846,农村媳妇唱的太好了🔥,双击666 #用歌声记录我的农村生活 #爱生活爱官方爱热门 #感谢官方大大给的每一次热门 #感谢官方大大送上热门,"[感谢官方大大给的每一次热门,感谢官方大大送上热门,爱生活爱官方爱热门,用歌声记录我的农村生活]",2,音乐,725,音乐演唱,-124,UNKNOWN
7847,UNKNOWN,活好自己！谁对我好，我就对谁好！觉得我不好，你就离我远点，或者我离你远点！,[],8,颜值,-124,UNKNOWN,-124,UNKNOWN
7848,临邑副县长郑秋红接受审查调查,山东德州临邑副县长郑秋红涉嫌严重违纪，接受审查调查！,[],28,民生资讯,-124,UNKNOWN,-124,UNKNOWN
7849,回忆快手,#全民健身在快手 #支持快手传播正能量 #祝大家开心快乐每一天 ,"[全民健身在快手,支持快手传播正能量,祝大家开心快乐每一天]",1,舞蹈,722,休闲舞蹈,2544,广场舞
7850,豪横,#感谢快手我要上热门 #战国红玛瑙 #弘扬玛瑙美石文化 想看成品的双击➕关注😏,"[弘扬玛瑙美石文化,感谢快手我要上热门,战国红玛瑙]",11,生活,147,休闲娱乐,2478,古玩收藏
7851,UNKNOWN,压花牛皮小短靴，压花牛皮制作，软皮软底，胖瘦都能穿，舒适不累脚！ #秋上新 #智能推广 #推广助力计划 #服饰宠粉节 #潮鞋推荐 @快手时尚(O40300089) @快手直播(O40300048) ,"[推广助力计划,智能推广,服饰宠粉节,潮鞋推荐,秋上新]",5,时尚,737,营销售卖,-124,UNKNOWN
7852,你可能不信 影子把人绊倒了,快乐就是这么简单，这都能玩一天了吧！ #快乐 #简单 #影子 ,"[影子,快乐,简单]",28,民生资讯,223,社会事件,1830,社会新闻
7853,UNKNOWN,更新更新,[],33,自拍,-124,UNKNOWN,-124,UNKNOWN
7854,UNKNOWN,晚上好❤ #高清视频 #手势舞   #海星计划 #达人优创计划   #我要上热门 ,"[我要上热门,手势舞,海星计划,达人优创计划,高清视频]",1,舞蹈,722,休闲舞蹈,2545,手势舞
7855,太难了,,[],11,生活,147,休闲娱乐,1102,休闲棋牌
7856,UNKNOWN,,[],19,情感,744,情感关系,2636,亲密关系
7857,UNKNOWN,评论区见啦!  #爱官方爱热门 #热门发现 #热爱快手,"[热爱快手,热门发现,爱官方爱热门]",19,情感,-124,UNKNOWN,-124,UNKNOWN
7858,太原卫校,人一旦有了隔阂就很难接近了 你不理解我的瞬间 我从未怪过你.,[],8,颜值,-124,UNKNOWN,-124,UNKNOWN
7859,UNKNOWN, #感谢快手绿色平台  #从你的全世界路过 ,"[从你的全世界路过,感谢快手绿色平台]",39,影视综,-124,UNKNOWN,-124,UNKNOWN
7860,UNKNOWN,买菜的功夫，孩子抓了一块肉，自己还玩呢……,[],25,亲子,235,晒娃,1231,0至3岁萌宝
7861,UNKNOWN,达叔真的太幽默啦😂 #一龙 #吴孟达 #热门 ,"[一龙,吴孟达,热门]",6,明星娱乐,-124,UNKNOWN,-124,UNKNOWN
7862,UNKNOWN,又拿下一个代言，奈斯  #别限流 #王俊凯 #请求官方别屏蔽 ,"[别限流,王俊凯,请求官方别屏蔽]",6,明星娱乐,-124,UNKNOWN,-124,UNKNOWN
7863,UNKNOWN,,[],13,三农,733,农业与农民,2615,种植业
7864,UNKNOWN,,[],33,自拍,-124,UNKNOWN,-124,UNKNOWN
7865,UNKNOWN,#记录生活 ,[记录生活],5,时尚,737,营销售卖,2596,女装
7866,宝宝洗头躺椅,#智能推广  #好物推荐  #居家好物  #好物测评季,"[好物推荐,好物测评季,居家好物,智能推广]",25,亲子,-124,UNKNOWN,-124,UNKNOWN
7867,UNKNOWN,,[],1,舞蹈,-124,UNKNOWN,-124,UNKNOWN
7868,UNKNOWN,#宝藏女孩 #感谢快手平台传播正能量 #爱唱歌 #快手好声音 #气质美女  @快手创作者服务中心(O40300138) ,"[宝藏女孩,快手好声音,感谢快手平台传播正能量,气质美女,爱唱歌]",2,音乐,725,音乐演唱,-124,UNKNOWN
7869,男女人的好坏, #文字视频  #快手创作者学院  #快手创作者中心  #文字控 #高清视频  @今天拍点啥(O840386039)  @快手创作者服务中心(O40300138) ,"[快手创作者中心,快手创作者学院,文字控,文字视频,高清视频]",19,情感,744,情感关系,2636,亲密关系
7870,UNKNOWN,不吵架时候，孩子就是妈妈的，谁生的谁带，一闹起来，孩子就是我们家的，要走你走，孩子留下，你品，你细细品 。 #智能推广 # #快手创业者中心 #推广小助手 #手机照片做成书 #快手创作者服务中心 ,"[快手创业者中心,快手创作者服务中心,手机照片做成书,推广小助手,智能推广]",14,教育,739,亲子教育,2622,早教幼教
7871,UNKNOWN,47岁女子，用10年绣完36米长清明上河图，非常人毅力能完成 #主播中心 #快手创作者中心 ,"[主播中心,快手创作者中心]",28,民生资讯,223,社会事件,-124,UNKNOWN
7872,老人言,#清月情感 #清月文字每日更新敬请关注 #喜欢我的请给我一个双击十关注吧如果你关注了我我会帮你拍更好的视频谢谢 #清月文字我的文字你的故事 #七夕表白用快影 ,"[七夕表白用快影,喜欢我的请给我一个双击十关注吧如果你关注了我我会帮你拍更好的视频谢谢,清月情感,清月文字我的文字你的故事,清月文字每日更新敬请关注]",19,情感,-124,UNKNOWN,-124,UNKNOWN
7873,瓦坎达Forever,#黑豹男主去世 #詹姆斯 发文悼念 #NBA ,"[NBA,詹姆斯,黑豹男主去世]",6,明星娱乐,667,娱乐八卦,2377,明星八卦
7874,UNKNOWN,不是每一个贝壳里都有珍珠，但珍珠一定出现在贝壳中,[],2,音乐,725,音乐演唱,-124,UNKNOWN
7875,吓死了  以为是小凯呢 幸亏小凯脸小,吓死了#王俊凯 ,[王俊凯],6,明星娱乐,-124,UNKNOWN,-124,UNKNOWN
7876,UNKNOWN,分享一下你们喜欢的台词吧  #原创文案 #原创作品 #拿文吱声 ,"[原创作品,原创文案,拿文吱声]",19,情感,744,情感关系,-124,UNKNOWN
7877,UNKNOWN,溜了溜了,[],34,其他,-124,UNKNOWN,-124,UNKNOWN
7878,UNKNOWN, #ET的宝藏男孩华晨宇  #华晨宇 可以关注一下我的小号吗？谢谢  @沐兮小仙女（ET）(O2045512336) ,"[ET的宝藏男孩华晨宇,华晨宇]",6,明星娱乐,-124,UNKNOWN,-124,UNKNOWN
7879,UNKNOWN,相信我，一定要带着耳机听，享受一下耳屎被推来推去的感觉,[],2,音乐,724,音乐点评分享,2548,乐评盘点
7880,UNKNOWN,一个小秘方，尿酸嗖嗖往下降 #健康养生 ,[健康养生],16,健康,179,看病治病,1163,常见疾病
7881,我小弟,   这小弟还是厉害,[],-124,UNKNOWN,-124,UNKNOWN,-124,UNKNOWN
7882,认真工作的时候是最美的,#服装穿搭 #感谢快手官大大送上热门这款两件套套装显瘦减龄 ,"[感谢快手官大大送上热门这款两件套套装显瘦减龄,服装穿搭]",5,时尚,737,营销售卖,2596,女装
7883,UNKNOWN,,[],1,舞蹈,-124,UNKNOWN,-124,UNKNOWN
7884,脸大的女人,#快手创作者中心 #推广小助手 #感谢快手官大大送上热门 #感谢快手绿色平台 #作品推广 ,"[作品推广,快手创作者中心,感谢快手官大大送上热门,感谢快手绿色平台,推广小助手]",19,情感,744,情感关系,2636,亲密关系
7885,UNKNOWN,"占万亩基本农田建猪场最新进展,全面调查、停建相关项目! #基本农田 #养殖用地 #养猪人 #养猪  @东方~聊养猪(O1974125183)  @老赵聊养猪(O1987582538) ","[养殖用地,养猪,养猪人,基本农田]",28,民生资讯,223,社会事件,-124,UNKNOWN
7886,UNKNOWN,画画的baby,[],8,颜值,-124,UNKNOWN,-124,UNKNOWN
7887,UNKNOWN,青海海西自治州的戈壁，路上的小花都是那么随性和与众不同，有人认识吗？ ,[],26,摄影,686,主题摄影,2434,景物摄影
7888,UNKNOWN,#高清视频 @刘保文ㅤㅤㅤ(O368746240) ,[高清视频],8,颜值,-124,UNKNOWN,-124,UNKNOWN
7889,UNKNOWN,海的那边还是海 云的那边还是云 .    ,[],10,旅游,-124,UNKNOWN,-124,UNKNOWN
7890,UNKNOWN, #健康  #养生 ,"[健康,养生]",16,健康,232,保健养生,1524,其他保健养生
7891,UNKNOWN,小舅子还是喜欢跟我玩，我给他安排了一顿饭却不知我跟他姐已经分手一年多了一句姐夫叫的我满是心酸。,[],12,美食,-124,UNKNOWN,-124,UNKNOWN
7892,UNKNOWN,#作品推广 #潮流饰品 #时尚好物大赏 #今天拍点啥 #作品推广扶新 @快手时尚(O40300089) @快手小助手(O40300112) ,"[今天拍点啥,作品推广,作品推广扶新,时尚好物大赏,潮流饰品]",5,时尚,737,营销售卖,2595,配饰
7893,UNKNOWN, 你愿意吗？ #用快影上热门#  #作品推广# #快手创作者中心# #推广小助手 #,"[作品推广,快手创作者中心,推广小助手,用快影上热门]",3,游戏,271,吃鸡游戏,-124,UNKNOWN
7894,UNKNOWN,#小小喵 菲律宾的晚上 ,[小小喵],8,颜值,-124,UNKNOWN,-124,UNKNOWN
7895,你的手速够快吗,#宝藏男孩 #爱官方爱热门  截到了吗,"[宝藏男孩,爱官方爱热门]",8,颜值,-124,UNKNOWN,-124,UNKNOWN
7896,UNKNOWN, @快手小店-百亿补贴(O40300141) @今天拍点啥(O840386039) @快手粉条(O40300047) #感谢快手绿色平台 #推广小助手 #日常护肤分享 #抗衰逆龄祛皱 #同城热点 ,"[同城热点,感谢快手绿色平台,抗衰逆龄祛皱,推广小助手,日常护肤分享]",4,美妆,-124,UNKNOWN,-124,UNKNOWN
7897,UNKNOWN,,[],33,自拍,-124,UNKNOWN,-124,UNKNOWN
7898,老矿大颗粒碧玺石榴石直播中,天然碧玺石榴石手链直播中#直播中福利多多 #新货上架感谢快手绿色平台 #感谢快手绿色平台 #感谢快手我要上热门 #直播中福利多多 ,"[感谢快手我要上热门,感谢快手绿色平台,新货上架感谢快手绿色平台,直播中福利多多]",5,时尚,737,营销售卖,2595,配饰
7899,下方小黄车,#超美的项链 #这也太好看了吧 #商家号战疫行动 #快手卖货助手 ,"[商家号战疫行动,快手卖货助手,超美的项链,这也太好看了吧]",5,时尚,737,营销售卖,2595,配饰
7900,条纹毛衣来啦🔥进来看看你家宝宝喜欢哪个颜色🔥,#小仙女宝宝们穿搭 #童装 #热门 #爱生活爱官方爱热门 #跪求官方大大给个热门 ,"[小仙女宝宝们穿搭,热门,爱生活爱官方爱热门,童装,跪求官方大大给个热门]",5,时尚,737,营销售卖,2598,童装
7901,此刻的我最开心,一年多没见兄弟了👬此视频纯纯偶遇👍开心，我去广西玉林，兄弟去广东深圳，现在还能在一条路上跑个几百公里后分开，马上中午服务区吃饭时，再好好说说话。@卡车 皖S 刚哥 🚚(O102610727) #皖粤兄弟连 ,[皖粤兄弟连],18,汽车,561,汽车日常,-124,UNKNOWN
7902,这才是真正的高手🔥,喜欢的双击关注，高手勿喷,[],12,美食,292,美食日常,-124,UNKNOWN
7903,真人真事,#作品推广 #主播中心 #同城热点 #快手创作者服务中心 #感谢快手平台传播正能量 @今天拍点啥(O840386039) ,"[主播中心,作品推广,同城热点,快手创作者服务中心,感谢快手平台传播正能量]",19,情感,744,情感关系,-124,UNKNOWN
7904,胖妹❤️动百褶裙,@快手小管家(O40300028) @快手粉条(O40300047) @快手小助手(O40300112) @商家号小助手(O962500882) @快手作者助手(O40300118) @时尚活动酱(O1457486094) #大码女装教搭配 #服装搭配 #大码胖MM搭配 #作品推广 #感谢快手官大大送上热门 ,"[作品推广,大码女装教搭配,大码胖MM搭配,感谢快手官大大送上热门,服装搭配]",5,时尚,737,营销售卖,2596,女装
7905,UNKNOWN,,[],3,游戏,271,吃鸡游戏,-124,UNKNOWN
7906,UNKNOWN,感谢达哥,[],33,自拍,-124,UNKNOWN,-124,UNKNOWN
7907,UNKNOWN, #一起为中国加油  #我爱我的祖国  #全民测评季  #作品推广同城热点  #江河儿女 ,"[一起为中国加油,作品推广同城热点,全民测评季,我爱我的祖国,江河儿女]",28,民生资讯,-124,UNKNOWN,-124,UNKNOWN
7908,UNKNOWN, #告白上热门  #观音菩萨  #少出门勤洗手带口罩  #佛法慈悲普度众生 #用快影上热门  ,"[佛法慈悲普度众生,告白上热门,少出门勤洗手带口罩,用快影上热门,观音菩萨]",21,人文,680,宗教,2415,佛教
7909,UNKNOWN,#作品推广 #穿搭 #服装搭配 #感谢快手平台 #阔腿裤   羊绒格阔腿裤,"[作品推广,感谢快手平台,服装搭配,穿搭,阔腿裤]",5,时尚,737,营销售卖,-124,UNKNOWN
7910,UNKNOWN,关注看直播,[],7,运动,699,钓鱼,-124,UNKNOWN
7911,UNKNOWN,#用快影上热门 #闭上眼都是你 ,"[用快影上热门,闭上眼都是你]",8,颜值,-124,UNKNOWN,-124,UNKNOWN
7912,UNKNOWN,#快手创作者中心 #今日份的自拍 #在家干点啥 #今天拍点啥 #同城热点  @🔥 景景逗逗乐🔥(O826815224)  @音乐人祁隆(O442959805) ,"[今天拍点啥,今日份的自拍,同城热点,在家干点啥,快手创作者中心]",2,音乐,-124,UNKNOWN,-124,UNKNOWN
7913,UNKNOWN,#扎心语录情感语录 #爱官方爱热门 #感谢快手我要上热门 ,"[感谢快手我要上热门,扎心语录情感语录,爱官方爱热门]",19,情感,745,情绪分享,2641,积极励志
7914,UNKNOWN,#手指操 #健康养生 #快手推广小助手 #神秘人 #感谢快手送我热门 ,"[健康养生,快手推广小助手,感谢快手送我热门,手指操,神秘人]",16,健康,232,保健养生,1524,其他保健养生
7915,扣个矿泉水瓶,,[],7,运动,126,球类运动,1056,篮球
7916,UNKNOWN,医生说我得了低血糖，需要多听些甜言蜜语才好！#换装 #变身 ,"[变身,换装]",-124,UNKNOWN,-124,UNKNOWN,-124,UNKNOWN
7917,真人真事,#真人真事# #情感语录# #传递正能量# #支持快手传播正能量# #感谢快手我要上热门# @今天拍点啥(O840386039) @快手卖货助手(O40300015) @快手小助手(O40300112),"[传递正能量,情感语录,感谢快手我要上热门,支持快手传播正能量,真人真事]",19,情感,744,情感关系,2636,亲密关系
7918,UNKNOWN,人生就像一本书，我的这本也比别人多了几张彩页，这就是旅行的意义 #航拍  #去旅行 ,"[去旅行,航拍]",10,旅游,729,旅游玩法,2572,风景航拍
7919,UNKNOWN,#高清视频 #排球 #体育生 #体育生最帅 关注主播,"[体育生,体育生最帅,排球,高清视频]",7,运动,126,球类运动,1058,排球
7920,UNKNOWN,,[],8,颜值,-124,UNKNOWN,-124,UNKNOWN
7921,UNKNOWN,,[],5,时尚,737,营销售卖,2596,女装
7922,UNKNOWN,,[],12,美食,-124,UNKNOWN,-124,UNKNOWN
7923,UNKNOWN,,[],25,亲子,235,晒娃,1272,4至12岁萌娃
7924,UNKNOWN,帐号1770572322密码123qwe123九游登陆,[],3,游戏,-124,UNKNOWN,-124,UNKNOWN
7925,UNKNOWN,#感谢快手官大大送上热门  #感谢快手我要上热门  #官方今天拍点啥  #宝妈日常,"[官方今天拍点啥,宝妈日常,感谢快手官大大送上热门,感谢快手我要上热门]",15,艺术,167,手艺,-124,UNKNOWN
7926,UNKNOWN, #养生知识 ,[养生知识],16,健康,232,保健养生,1524,其他保健养生
7927,UNKNOWN,#感谢快手我要上热门 #商家号助推 #女包 #一件也是批发价 #源头直供 ,"[一件也是批发价,商家号助推,女包,感谢快手我要上热门,源头直供]",5,时尚,737,营销售卖,2593,箱包
7928,UNKNOWN,#今天拍点啥 #同城热点 #支持快乐手正能量 #感谢小助手助我上热门 #愿好人一生平安幸福 ,"[今天拍点啥,同城热点,感谢小助手助我上热门,愿好人一生平安幸福,支持快乐手正能量]",21,人文,680,宗教,2415,佛教
7929,UNKNOWN,近日新西兰一对老夫妻生死相随的爱情感动了无数网友。,[],28,民生资讯,223,社会事件,-124,UNKNOWN
7930,UNKNOWN,#热爱快手热爱官方我要上热门 ,[热爱快手热爱官方我要上热门],5,时尚,737,营销售卖,-124,UNKNOWN
7931,UNKNOWN,发给你朋友看 #简笔画 #墨小白简笔画 #猪 ,"[墨小白简笔画,猪,简笔画]",15,艺术,168,绘画,1152,简笔画
7932,UNKNOWN,生母则强烈要求：“我就是当没有这个儿子，也要追究犯罪分子的刑事责任。”,[],28,民生资讯,223,社会事件,-124,UNKNOWN
7933,UNKNOWN,黑脸 @虾咪咪～🎀(O205131866) ,[],8,颜值,-124,UNKNOWN,-124,UNKNOWN
7934,UNKNOWN,“就是你把我送到幼儿园关起来！”萌娃第一天上学指着妈妈委屈大哭,[],28,民生资讯,-124,UNKNOWN,-124,UNKNOWN
7935,各种礼品赠品订制，价格超便宜,马上八月节了，各种赠品，礼品洗衣液订制，工厂发福利，价格便宜，质量好，工厂直销。,[],34,其他,-124,UNKNOWN,-124,UNKNOWN
7936,UNKNOWN,父爱的力量！,[],28,民生资讯,223,社会事件,1838,暖新闻
7937,UNKNOWN,#辣眼睛 ！因业绩不达标 #长沙 男子当街裸奔！,"[辣眼睛,长沙]",28,民生资讯,223,社会事件,-124,UNKNOWN
7938,UNKNOWN,别慌。,[],33,自拍,-124,UNKNOWN,-124,UNKNOWN
7939,UNKNOWN,#红薯苗 按一下的目的是让红薯苗与土壤更好的接触，提高成活率，关注我下期分享红薯如何控旺 #红薯种植 #红薯高产 #红薯丰收 #高清视频 ,"[红薯丰收,红薯种植,红薯苗,红薯高产,高清视频]",13,三农,733,农业与农民,2615,种植业
7940,UNKNOWN,,[],23,时政资讯,224,国内时政,-124,UNKNOWN
7941,画画的Baby,画画的,[],34,其他,-124,UNKNOWN,-124,UNKNOWN
7942,UNKNOWN,#健康 # #热门 # 长期不吃晚饭的几大“好处”,"[健康,热门]",16,健康,232,保健养生,1524,其他保健养生
7943,UNKNOWN,被告人马某某曾因聚众斗殴，被叙永县人民法院判处有期徒刑两年、缓期四年执行。,[],28,民生资讯,223,社会事件,-124,UNKNOWN
7944,UNKNOWN,感谢哥哥们的关照😄,[一键出片],34,其他,418,生活泛拍,-124,UNKNOWN
7945,UNKNOWN,好兄弟还不睡,[],34,其他,-124,UNKNOWN,-124,UNKNOWN
7946,UNKNOWN,:  ##用快影上热门明星# #明星# #推广小助手# #感谢快手绿色平台支持正能量# #感谢快手官大大送上热门我要涨粉丝# #,"[感谢快手官大大送上热门我要涨粉丝,感谢快手绿色平台支持正能量,推广小助手,明星,用快影上热门明星]",6,明星娱乐,-124,UNKNOWN,-124,UNKNOWN
7947,美芳芳广场舞,#高清视频 #感谢推广小助手 #今天拍点啥 #广场舞 #愿你有个好心情,"[今天拍点啥,广场舞,感谢推广小助手,愿你有个好心情,高清视频]",1,舞蹈,722,休闲舞蹈,2544,广场舞
7948,UNKNOWN,#感谢快手小助手 #感谢官方快手平台 祝学子们新的学期收获多多！更上一层楼🙏#开学了 ,"[开学了,感谢官方快手平台,感谢快手小助手,新学期我想说]",12,美食,153,美食教程,-124,UNKNOWN
7949,UNKNOWN,,[],17,宠物,233,宠物日常记录,2411,小众异宠
7950,UNKNOWN,,[],18,汽车,561,汽车日常,-124,UNKNOWN
7951,UNKNOWN,说谁是东西呢😂 #搞笑 ,[搞笑],9,喜剧,136,喜剧段子,-124,UNKNOWN
7952,UNKNOWN, #明星故事  #十年前vs十年后  #模特  #美女 #快闪视频 ,"[十年前vs十年后,快闪视频,明星故事,模特,美女]",6,明星娱乐,-124,UNKNOWN,-124,UNKNOWN
7953,隐形牙套505天,,[],4,美妆,-124,UNKNOWN,-124,UNKNOWN
7954,送女儿上学了啊,,[],33,自拍,-124,UNKNOWN,-124,UNKNOWN
7955,一个人,多希望还能再像个孩子一样！ #做最真实的自己 #记录自己 #作品推广扶持 #热门推荐 ,"[作品推广扶持,做最真实的自己,热门推荐,记录自己]",8,颜值,-124,UNKNOWN,-124,UNKNOWN
7956,UNKNOWN,如果你有两个女朋友，是一种什么样的体验？  #快手舞蹈达人 #街拍  #舞蹈 #热门 #不如跳舞    ,"[不如跳舞,快手舞蹈达人,热门,舞蹈,街拍]",5,时尚,736,潮流,2591,时尚街拍
7957,UNKNOWN,读书读书.,[],33,自拍,-124,UNKNOWN,-124,UNKNOWN
7958,UNKNOWN,,[],5,时尚,737,营销售卖,2596,女装
7959,城轨.,该遇到的人你躲不掉该你经历的劫你逃不掉所谓人生就是听不完的谎言看不透的人生就是经历不完的酸甜苦辣. ,[],8,颜值,-124,UNKNOWN,-124,UNKNOWN
7960,UNKNOWN,李碧华的《饺子》：美人一旦迟暮，再多嗔痴怨念也枉然…#来BIBF跟我读世界 #快手荐书官成长计划 #悬疑推理 #快手好书单,"[快手好书单,快手荐书官成长计划,悬疑推理,来BIBF跟我读世界]",38,读书,695,图书,2475,荐书
7961,UNKNOWN,。,[],33,自拍,-124,UNKNOWN,-124,UNKNOWN
7962,UNKNOWN,,[],16,健康,-124,UNKNOWN,-124,UNKNOWN
7963,UNKNOWN,,[],19,情感,744,情感关系,2637,家庭关系
7964,UNKNOWN,89岁华裔老人被打，吴彦祖、欧阳靖悬赏追凶！事发在美国 #美国 #中国 ,"[中国,美国]",28,民生资讯,223,社会事件,-124,UNKNOWN
7965,💕小姐姐花式蹦迪舞💕,嗨，后面的小哥儿你入镜啦🤔  #作品推广 #舞蹈 #热门  @今天拍点啥(O840386039) @快手舞蹈(O40300097) ,"[作品推广,热门,舞蹈]",1,舞蹈,723,舞蹈日常,-124,UNKNOWN
7966,库存不足😀,#感谢快手我要上热门 扣出“xhn”是什么🤔？,[感谢快手我要上热门],1,舞蹈,-124,UNKNOWN,-124,UNKNOWN
7967,刷到我了，先别忙着走，我们,刷到我了，先别忙着走，我们来玩个游戏，在评论区去用“我以为”来造个句，看谁造的最扎心😭,[],34,其他,418,生活泛拍,-124,UNKNOWN
7968,UNKNOWN,,[],34,其他,-124,UNKNOWN,-124,UNKNOWN
7969,新蔡,I‘m找对象 I'm天天找 I'm找不到 I'm想恋爱but I'm不恋爱,[],33,自拍,-124,UNKNOWN,-124,UNKNOWN
7970,UNKNOWN,传递正能量家人们早上好👌🏻,[],2,音乐,724,音乐点评分享,2550,音乐剪辑和MV
7971,UNKNOWN,,[],24,星座命理,684,命理占卜,2518,生肖
7972,UNKNOWN,#新的一天开始了早安亲们 #开开心心过好每一天 #祝快手越來越火 #感谢老铁们的支持与关注 #感谢快手平台 ,"[开开心心过好每一天,感谢快手平台,感谢老铁们的支持与关注,新的一天开始了早安亲们,祝快手越來越火]",2,音乐,725,音乐演唱,-124,UNKNOWN
7973,UNKNOWN,#服饰宠粉节 #智能推广 #感谢快手绿色平台 #快手直播 #秋上新  早秋新款裸靴上新，软底软面，单棉可选，不挑年龄不挑脚！,"[快手直播,感谢快手绿色平台,智能推广,服饰宠粉节,秋上新]",5,时尚,737,营销售卖,2594,鞋靴
7974,又炸胡,炸胡全包赔！,[],11,生活,147,休闲娱乐,1102,休闲棋牌
7975,UNKNOWN,另类“生活小妙招”,[],28,民生资讯,223,社会事件,2442,趣闻趣事
7976,全网它最🔥,#推广助力计划 #秋上新 #热爱快手热爱官方我要上热门 #作品推广 #时尚助推官 ,"[作品推广,推广助力计划,时尚助推官,热爱快手热爱官方我要上热门,秋上新]",5,时尚,737,营销售卖,-124,UNKNOWN
7977,UNKNOWN, #爱官方热门  #主播中心  #花卉绿植  #花艺  #绿植 ,"[主播中心,爱官方热门,绿植,花卉绿植,花艺]",13,三农,733,农业与农民,2615,种植业
7978,UNKNOWN,#作品推广用快影上热门 #用快影上热门  #感谢快手平台正能量 #同城热点 #支持快手传播正能量 ,"[作品推广用快影上热门,同城热点,感谢快手平台正能量,支持快手传播正能量,用快影上热门]",19,情感,744,情感关系,2636,亲密关系
7979,UNKNOWN,不堪家暴跳楼女子仍无法离婚:事发后遭公公死亡威胁！遭家暴跳楼女子接受央视采访 离婚对女性为什么这么难？#作品推广##离婚女子不堪家暴跳楼##同城热点#,"[作品推广,同城热点,离婚女子不堪家暴跳楼]",29,科学与法律,-124,UNKNOWN,-124,UNKNOWN
7980,UNKNOWN,#祝愿好人一生平安幸福 #南无阿弥佗佛 ,"[南无阿弥佗佛,祝愿好人一生平安幸福]",21,人文,680,宗教,2415,佛教
7981,UNKNOWN,   “南山南在没有火的时候最好听，女孩在没有跟你好之前最好看” ,[],8,颜值,-124,UNKNOWN,-124,UNKNOWN
7982,UNKNOWN,感谢快手官方，支持正能量，热门走起，家人们，粉丝们多多关注，,[],15,艺术,170,表演,-124,UNKNOWN
7983,UNKNOWN,@快手粉条(O40300047) #快手时尚 #快手卖货王 #感谢快手平台传播正能量 ,"[快手卖货王,快手时尚,感谢快手平台传播正能量]",5,时尚,737,营销售卖,2596,女装
7984,正丰驾校双胞胎🔥🔥,#官方大大我要涨粉 #感谢快手绿色平台 #最美街拍 @快手服饰小助手(O1485846692) @快手时尚(O40300089) @莉姐👗搭配(O265007864) ,"[官方大大我要涨粉,感谢快手绿色平台,最美街拍]",5,时尚,737,营销售卖,-124,UNKNOWN
7985,嫁人就嫁农村，公婆好，老公爱，娃也不用自己带☺️,跟婆婆一起住不好吗？饭有人做，娃还能帮忙带，除了不能和老公过二人世界，其它都好🤭可能是我比较懒吧，懒人有懒福😂多赚钱回报吧🤗#快手创业者激励计划 #婆媳关系 #爱跳舞爱生活 ,"[婆媳关系,快手创业者激励计划,爱跳舞爱生活]",1,舞蹈,723,舞蹈日常,-124,UNKNOWN
7986,UNKNOWN,☀☀☀,[],34,其他,418,生活泛拍,-124,UNKNOWN
7987,UNKNOWN,少吃一口也不瘦，多吃一口也不胖，闹心，还是不管胖不胖，瘦不瘦吃吧……😄,[],12,美食,292,美食日常,1461,美食分享
7988,UNKNOWN,肝不好的5大表现#中医养生 #养生 #健康养生 #中医 #中医·中药 ,"[中医,中医·中药,中医养生,健康养生,养生]",16,健康,232,保健养生,1524,其他保健养生
7989,喝了一碗汤后，山东一家六口被紧急送进医院！,喝了一碗汤后，山东一家六口被紧急送进医院！提醒！这种菜不要随便吃 @快手小助手(O40300112) ,[],28,民生资讯,223,社会事件,-124,UNKNOWN
